State,District,Rainfall
Karnataka,Mysore,156.2
Karnataka,Mysore,151.4
Karnataka,Mysore,119.1
Karnataka,Mysore,136.7
Karnataka,Mysore,195.2
Karnataka,Mysore,150.7
Karnataka,Mysore,109.5
Karnataka,Mysore,119.9
Karnataka,Mysore,150.4
Karnataka,Mysore,146.7
Karnataka,Mysore,221.6
Karnataka,Mysore,194.3
Karnataka,Mysore,73.9
Karnataka,Mysore,90.7
Karnataka,Mysore,177.5
Karnataka,Mysore,85.0
Karnataka,Mysore,127.6
Karnataka,Mysore,193.1
Karnataka,Mysore,134.0
Karnataka,Mysore,164.2
Karnataka,Mysore,130.0
Karnataka,Mysore,116.8
Karnataka,Mysore,37.1
Karnataka,Mysore,131.6
Karnataka,Mysore,96.1
Karnataka,Mysore,180.4
Karnataka,Mysore,10.0
Karnataka,Mysore,97.2
Karnataka,Mysore,182.5
Karnataka,Mysore,208.0
Karnataka,Mysore,171.9
Karnataka,Mysore,150.1
Karnataka,Mysore,42.4
Karnataka,Mysore,72.3
Karnataka,Mysore,161.8
Karnataka,Mysore,62.0
Karnataka,Mysore,109.4
Karnataka,Mysore,106.0
Karnataka,Mysore,138.9
Karnataka,Mysore,150.2
Karnataka,Mysore,10.0
Karnataka,Mysore,132.8
Karnataka,Mysore,89.4
Tamil Nadu,Coimbatore,105.0
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,125.7
Tamil Nadu,Coimbatore,47.9
Tamil Nadu,Coimbatore,62.6
Tamil Nadu,Coimbatore,153.4
Tamil Nadu,Coimbatore,73.9
Tamil Nadu,Coimbatore,124.5
Tamil Nadu,Coimbatore,78.9
Tamil Nadu,Coimbatore,154.9
Tamil Nadu,Coimbatore,95.3
Tamil Nadu,Coimbatore,103.3
Tamil Nadu,Coimbatore,88.1
Tamil Nadu,Coimbatore,66.7
Tamil Nadu,Coimbatore,119.4
Tamil Nadu,Coimbatore,46.4
Tamil Nadu,Coimbatore,112.8
Tamil Nadu,Coimbatore,123.3
Tamil Nadu,Coimbatore,104.2
Tamil Nadu,Coimbatore,37.6
Tamil Nadu,Coimbatore,100.1
Tamil Nadu,Coimbatore,127.2
Tamil Nadu,Coimbatore,23.0
Tamil Nadu,Coimbatore,11.4
Tamil Nadu,Coimbatore,118.0
Tamil Nadu,Coimbatore,50.9
Tamil Nadu,Coimbatore,113.6
Tamil Nadu,Coimbatore,157.0
Tamil Nadu,Coimbatore,13.8
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,116.1
Tamil Nadu,Coimbatore,139.1
Tamil Nadu,Coimbatore,157.1
Tamil Nadu,Coimbatore,116.3
Tamil Nadu,Coimbatore,74.0
Tamil Nadu,Coimbatore,84.3
Tamil Nadu,Coimbatore,95.1
Tamil Nadu,Coimbatore,155.8
Tamil Nadu,Coimbatore,93.2
Tamil Nadu,Coimbatore,49.0
Tamil Nadu,Coimbatore,90.0
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,55.0
Tamil Nadu,Coimbatore,66.2
Tamil Nadu,Coimbatore,62.5
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,26.6
Tamil Nadu,Coimbatore,79.1
Tamil Nadu,Coimbatore,117.7
Tamil Nadu,Coimbatore,61.2
Tamil Nadu,Coimbatore,83.4
Tamil Nadu,Coimbatore,119.5
Tamil Nadu,Coimbatore,200.2
Tamil Nadu,Coimbatore,65.8
Tamil Nadu,Coimbatore,42.1
Tamil Nadu,Coimbatore,115.6
Tamil Nadu,Coimbatore,118.3
Tamil Nadu,Coimbatore,21.1
Tamil Nadu,Coimbatore,29.7
Tamil Nadu,Coimbatore,18.4
Tamil Nadu,Coimbatore,47.8
Tamil Nadu,Coimbatore,118.9
Tamil Nadu,Coimbatore,96.1
Tamil Nadu,Coimbatore,87.6
Tamil Nadu,Coimbatore,35.8
Tamil Nadu,Coimbatore,32.3
Tamil Nadu,Coimbatore,83.3
Tamil Nadu,Coimbatore,77.8
Tamil Nadu,Coimbatore,102.0
Tamil Nadu,Coimbatore,142.4
Tamil Nadu,Coimbatore,28.8
Tamil Nadu,Coimbatore,73.3
Tamil Nadu,Coimbatore,85.1
Tamil Nadu,Coimbatore,88.7
Tamil Nadu,Coimbatore,83.3
Tamil Nadu,Coimbatore,78.4
Tamil Nadu,Coimbatore,88.5
Tamil Nadu,Coimbatore,103.3
Tamil Nadu,Coimbatore,48.2
Tamil Nadu,Coimbatore,101.1
Tamil Nadu,Coimbatore,103.2
Tamil Nadu,Coimbatore,90.6
Tamil Nadu,Coimbatore,150.9
Tamil Nadu,Coimbatore,89.7
Tamil Nadu,Coimbatore,96.4
Tamil Nadu,Coimbatore,36.0
Tamil Nadu,Coimbatore,126.8
Tamil Nadu,Coimbatore,166.2
Tamil Nadu,Coimbatore,87.0
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,128.4
Tamil Nadu,Coimbatore,141.6
Tamil Nadu,Coimbatore,89.7
Tamil Nadu,Coimbatore,56.7
Tamil Nadu,Coimbatore,137.3
Tamil Nadu,Coimbatore,133.9
Tamil Nadu,Coimbatore,91.3
Tamil Nadu,Coimbatore,131.3
Tamil Nadu,Coimbatore,47.4
Tamil Nadu,Coimbatore,138.2
Tamil Nadu,Coimbatore,92.3
Tamil Nadu,Coimbatore,66.3
Tamil Nadu,Coimbatore,85.2
Tamil Nadu,Coimbatore,116.4
Tamil Nadu,Coimbatore,93.9
Tamil Nadu,Coimbatore,162.6
Tamil Nadu,Coimbatore,134.6
Tamil Nadu,Coimbatore,27.3
Tamil Nadu,Coimbatore,121.6
Tamil Nadu,Coimbatore,125.3
Tamil Nadu,Coimbatore,107.7
Tamil Nadu,Coimbatore,37.2
Tamil Nadu,Coimbatore,130.4
Tamil Nadu,Coimbatore,91.7
Tamil Nadu,Coimbatore,34.5
Tamil Nadu,Coimbatore,96.1
Tamil Nadu,Coimbatore,130.9
Tamil Nadu,Coimbatore,42.1
Tamil Nadu,Coimbatore,42.1
Tamil Nadu,Coimbatore,112.8
Tamil Nadu,Coimbatore,96.5
Tamil Nadu,Coimbatore,117.0
Tamil Nadu,Coimbatore,83.2
Tamil Nadu,Coimbatore,192.9
Tamil Nadu,Coimbatore,64.2
Tamil Nadu,Coimbatore,110.1
Tamil Nadu,Coimbatore,59.5
Tamil Nadu,Coimbatore,17.0
Tamil Nadu,Coimbatore,74.5
Tamil Nadu,Coimbatore,67.6
Tamil Nadu,Coimbatore,160.4
Tamil Nadu,Coimbatore,99.8
Tamil Nadu,Coimbatore,45.4
Tamil Nadu,Coimbatore,83.0
Tamil Nadu,Coimbatore,39.6
Tamil Nadu,Coimbatore,69.1
Tamil Nadu,Coimbatore,127.0
Tamil Nadu,Coimbatore,101.6
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,44.6
Tamil Nadu,Coimbatore,42.8
Tamil Nadu,Coimbatore,49.2
Tamil Nadu,Coimbatore,93.4
Tamil Nadu,Coimbatore,127.1
Tamil Nadu,Coimbatore,64.9
Tamil Nadu,Coimbatore,51.7
Tamil Nadu,Coimbatore,117.6
Tamil Nadu,Coimbatore,94.1
Tamil Nadu,Coimbatore,56.6
Tamil Nadu,Coimbatore,62.5
Tamil Nadu,Coimbatore,66.9
Tamil Nadu,Coimbatore,130.0
Tamil Nadu,Coimbatore,99.9
Tamil Nadu,Coimbatore,162.6
Tamil Nadu,Coimbatore,104.7
Tamil Nadu,Coimbatore,40.1
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,52.0
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,45.0
Tamil Nadu,Coimbatore,80.9
Tamil Nadu,Coimbatore,21.5
Tamil Nadu,Coimbatore,115.4
Tamil Nadu,Coimbatore,57.2
Tamil Nadu,Coimbatore,116.0
Tamil Nadu,Coimbatore,37.5
Tamil Nadu,Coimbatore,112.6
Tamil Nadu,Coimbatore,57.3
Tamil Nadu,Coimbatore,69.4
Tamil Nadu,Coimbatore,51.4
Tamil Nadu,Coimbatore,73.2
Tamil Nadu,Coimbatore,105.9
Tamil Nadu,Coimbatore,18.0
Tamil Nadu,Coimbatore,180.0
Tamil Nadu,Coimbatore,180.5
Tamil Nadu,Coimbatore,57.5
Tamil Nadu,Coimbatore,124.8
Tamil Nadu,Coimbatore,26.2
Tamil Nadu,Coimbatore,10.0
Tamil Nadu,Coimbatore,167.0
Tamil Nadu,Coimbatore,115.7
Tamil Nadu,Coimbatore,87.1
Tamil Nadu,Coimbatore,113.9
Tamil Nadu,Coimbatore,50.1
Tamil Nadu,Coimbatore,84.8
Tamil Nadu,Coimbatore,91.0
Tamil Nadu,Coimbatore,15.2
Tamil Nadu,Coimbatore,132.1
Tamil Nadu,Coimbatore,60.0
Tamil Nadu,Coimbatore,27.3
Tamil Nadu,Coimbatore,156.1
Tamil Nadu,Coimbatore,135.7
Tamil Nadu,Coimbatore,70.7
Tamil Nadu,Coimbatore,23.8
Tamil Nadu,Coimbatore,104.1
Tamil Nadu,Coimbatore,83.5
Tamil Nadu,Coimbatore,179.0
Tamil Nadu,Coimbatore,140.7
Tamil Nadu,Coimbatore,59.8
Tamil Nadu,Coimbatore,146.1
Tamil Nadu,Thanjavur,141.3
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,106.7
Tamil Nadu,Thanjavur,135.0
Tamil Nadu,Thanjavur,62.0
Tamil Nadu,Thanjavur,24.9
Tamil Nadu,Thanjavur,215.9
Tamil Nadu,Thanjavur,152.1
Tamil Nadu,Thanjavur,93.2
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,63.3
Tamil Nadu,Thanjavur,170.4
Tamil Nadu,Thanjavur,142.4
Tamil Nadu,Thanjavur,69.9
Tamil Nadu,Thanjavur,59.5
Tamil Nadu,Thanjavur,148.0
Tamil Nadu,Thanjavur,71.4
Tamil Nadu,Thanjavur,76.8
Tamil Nadu,Thanjavur,101.8
Tamil Nadu,Thanjavur,109.0
Tamil Nadu,Thanjavur,32.9
Tamil Nadu,Thanjavur,110.3
Tamil Nadu,Thanjavur,37.6
Tamil Nadu,Thanjavur,140.9
Tamil Nadu,Thanjavur,67.3
Tamil Nadu,Thanjavur,95.6
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,120.3
Tamil Nadu,Thanjavur,126.5
Tamil Nadu,Thanjavur,59.2
Tamil Nadu,Thanjavur,20.8
Tamil Nadu,Thanjavur,19.3
Tamil Nadu,Thanjavur,82.6
Tamil Nadu,Thanjavur,32.3
Tamil Nadu,Thanjavur,79.6
Tamil Nadu,Thanjavur,87.8
Tamil Nadu,Thanjavur,92.9
Tamil Nadu,Thanjavur,147.3
Tamil Nadu,Thanjavur,141.5
Tamil Nadu,Thanjavur,89.6
Tamil Nadu,Thanjavur,112.7
Tamil Nadu,Thanjavur,100.6
Tamil Nadu,Thanjavur,148.8
Tamil Nadu,Thanjavur,89.4
Tamil Nadu,Thanjavur,124.5
Tamil Nadu,Thanjavur,182.3
Tamil Nadu,Thanjavur,102.1
Tamil Nadu,Thanjavur,61.6
Tamil Nadu,Thanjavur,63.6
Tamil Nadu,Thanjavur,50.1
Tamil Nadu,Thanjavur,117.5
Tamil Nadu,Thanjavur,99.6
Tamil Nadu,Thanjavur,67.2
Tamil Nadu,Thanjavur,152.7
Tamil Nadu,Thanjavur,65.6
Tamil Nadu,Thanjavur,87.6
Tamil Nadu,Thanjavur,48.2
Tamil Nadu,Thanjavur,78.4
Tamil Nadu,Thanjavur,47.2
Tamil Nadu,Thanjavur,78.6
Tamil Nadu,Thanjavur,36.1
Tamil Nadu,Thanjavur,60.3
Tamil Nadu,Thanjavur,51.3
Tamil Nadu,Thanjavur,53.5
Tamil Nadu,Thanjavur,42.5
Tamil Nadu,Thanjavur,67.7
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,113.0
Tamil Nadu,Thanjavur,95.3
Tamil Nadu,Thanjavur,95.9
Tamil Nadu,Thanjavur,74.5
Tamil Nadu,Thanjavur,138.7
Tamil Nadu,Thanjavur,49.9
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,93.9
Tamil Nadu,Thanjavur,167.5
Tamil Nadu,Thanjavur,146.7
Tamil Nadu,Thanjavur,122.8
Tamil Nadu,Thanjavur,183.6
Tamil Nadu,Thanjavur,63.1
Tamil Nadu,Thanjavur,60.9
Tamil Nadu,Thanjavur,69.9
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,147.0
Tamil Nadu,Thanjavur,81.2
Tamil Nadu,Thanjavur,52.8
Tamil Nadu,Thanjavur,71.9
Tamil Nadu,Thanjavur,38.1
Tamil Nadu,Thanjavur,82.9
Tamil Nadu,Thanjavur,57.5
Tamil Nadu,Thanjavur,59.6
Tamil Nadu,Thanjavur,40.6
Tamil Nadu,Thanjavur,82.0
Tamil Nadu,Thanjavur,57.5
Tamil Nadu,Thanjavur,141.2
Tamil Nadu,Thanjavur,104.3
Tamil Nadu,Thanjavur,21.1
Tamil Nadu,Thanjavur,107.6
Tamil Nadu,Thanjavur,95.4
Tamil Nadu,Thanjavur,83.2
Tamil Nadu,Thanjavur,72.9
Tamil Nadu,Thanjavur,132.9
Tamil Nadu,Thanjavur,30.2
Tamil Nadu,Thanjavur,76.9
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,104.0
Tamil Nadu,Thanjavur,77.1
Tamil Nadu,Thanjavur,35.9
Tamil Nadu,Thanjavur,88.3
Tamil Nadu,Thanjavur,141.4
Tamil Nadu,Thanjavur,85.0
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,79.2
Tamil Nadu,Thanjavur,93.3
Tamil Nadu,Thanjavur,48.8
Tamil Nadu,Thanjavur,179.9
Tamil Nadu,Thanjavur,14.8
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,37.8
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,122.5
Tamil Nadu,Thanjavur,127.8
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,31.0
Tamil Nadu,Thanjavur,25.3
Tamil Nadu,Thanjavur,79.0
Tamil Nadu,Thanjavur,101.2
Tamil Nadu,Thanjavur,147.3
Tamil Nadu,Thanjavur,99.1
Tamil Nadu,Thanjavur,64.8
Tamil Nadu,Thanjavur,62.8
Tamil Nadu,Thanjavur,84.4
Tamil Nadu,Thanjavur,87.1
Tamil Nadu,Thanjavur,74.5
Tamil Nadu,Thanjavur,84.4
Tamil Nadu,Thanjavur,78.9
Tamil Nadu,Thanjavur,14.7
Tamil Nadu,Thanjavur,86.7
Tamil Nadu,Thanjavur,40.6
Tamil Nadu,Thanjavur,89.3
Tamil Nadu,Thanjavur,102.0
Tamil Nadu,Thanjavur,133.0
Tamil Nadu,Thanjavur,78.5
Tamil Nadu,Thanjavur,51.3
Tamil Nadu,Thanjavur,118.0
Tamil Nadu,Thanjavur,82.9
Tamil Nadu,Thanjavur,168.4
Tamil Nadu,Thanjavur,16.2
Tamil Nadu,Thanjavur,53.9
Tamil Nadu,Thanjavur,47.9
Tamil Nadu,Thanjavur,163.0
Tamil Nadu,Thanjavur,100.5
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,118.7
Tamil Nadu,Thanjavur,32.4
Tamil Nadu,Thanjavur,80.2
Tamil Nadu,Thanjavur,70.7
Tamil Nadu,Thanjavur,169.0
Tamil Nadu,Thanjavur,69.3
Tamil Nadu,Thanjavur,61.0
Tamil Nadu,Thanjavur,105.4
Tamil Nadu,Thanjavur,130.0
Tamil Nadu,Thanjavur,85.5
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,116.4
Tamil Nadu,Thanjavur,18.9
Tamil Nadu,Thanjavur,10.9
Tamil Nadu,Thanjavur,57.8
Tamil Nadu,Thanjavur,85.6
Tamil Nadu,Thanjavur,145.6
Tamil Nadu,Thanjavur,10.0
Tamil Nadu,Thanjavur,87.0
Tamil Nadu,Thanjavur,146.5
Tamil Nadu,Thanjavur,75.4
Tamil Nadu,Thanjavur,114.7
Tamil Nadu,Thanjavur,110.9
Tamil Nadu,Thanjavur,54.4
Tamil Nadu,Thanjavur,107.3
Tamil Nadu,Thanjavur,85.3
Tamil Nadu,Thanjavur,65.7
Tamil Nadu,Thanjavur,151.8
Tamil Nadu,Thanjavur,72.1
Tamil Nadu,Thanjavur,148.0
Tamil Nadu,Thanjavur,64.7
Tamil Nadu,Thanjavur,74.2
Tamil Nadu,Thanjavur,69.5
Tamil Nadu,Thanjavur,127.2
Tamil Nadu,Thanjavur,41.1
Tamil Nadu,Thanjavur,100.8
Tamil Nadu,Thanjavur,97.8
Tamil Nadu,Thanjavur,98.1
Tamil Nadu,Thanjavur,172.2
Tamil Nadu,Thanjavur,70.4
Tamil Nadu,Thanjavur,202.9
Tamil Nadu,Thanjavur,130.5
Tamil Nadu,Thanjavur,14.9
Tamil Nadu,Thanjavur,28.7
Tamil Nadu,Thanjavur,126.2
Tamil Nadu,Thanjavur,46.5
Tamil Nadu,Madurai,91.1
Tamil Nadu,Madurai,48.8
Tamil Nadu,Madurai,59.2
Tamil Nadu,Madurai,68.5
Tamil Nadu,Madurai,124.4
Tamil Nadu,Madurai,69.9
Tamil Nadu,Madurai,144.2
Tamil Nadu,Madurai,36.1
Tamil Nadu,Madurai,115.8
Tamil Nadu,Madurai,89.6
Tamil Nadu,Madurai,24.4
Tamil Nadu,Madurai,53.5
Tamil Nadu,Madurai,74.7
Tamil Nadu,Madurai,135.8
Tamil Nadu,Madurai,74.3
Tamil Nadu,Madurai,173.1
Tamil Nadu,Madurai,65.7
Tamil Nadu,Madurai,84.4
Tamil Nadu,Madurai,139.5
Tamil Nadu,Madurai,23.3
Tamil Nadu,Madurai,134.1
Tamil Nadu,Madurai,50.7
Tamil Nadu,Madurai,69.5
Tamil Nadu,Madurai,91.3
Tamil Nadu,Madurai,43.7
Tamil Nadu,Madurai,199.8
Tamil Nadu,Madurai,90.0
Tamil Nadu,Madurai,86.2
Tamil Nadu,Madurai,53.5
Tamil Nadu,Madurai,19.6
Tamil Nadu,Madurai,131.1
Tamil Nadu,Madurai,67.8
Tamil Nadu,Madurai,94.9
Tamil Nadu,Madurai,36.1
Tamil Nadu,Madurai,116.6
Tamil Nadu,Madurai,65.8
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,67.0
Tamil Nadu,Madurai,115.1
Tamil Nadu,Madurai,106.5
Tamil Nadu,Madurai,97.3
Tamil Nadu,Madurai,78.4
Tamil Nadu,Madurai,81.7
Tamil Nadu,Madurai,55.0
Tamil Nadu,Madurai,132.3
Tamil Nadu,Madurai,77.7
Tamil Nadu,Madurai,56.3
Tamil Nadu,Madurai,160.6
Tamil Nadu,Madurai,135.7
Tamil Nadu,Madurai,84.4
Tamil Nadu,Madurai,64.2
Tamil Nadu,Madurai,65.6
Tamil Nadu,Madurai,36.7
Tamil Nadu,Madurai,122.9
Tamil Nadu,Madurai,162.8
Tamil Nadu,Madurai,105.8
Tamil Nadu,Madurai,149.8
Tamil Nadu,Madurai,118.7
Tamil Nadu,Madurai,13.9
Tamil Nadu,Madurai,145.9
Tamil Nadu,Madurai,69.9
Tamil Nadu,Madurai,89.9
Tamil Nadu,Madurai,39.1
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,52.0
Tamil Nadu,Madurai,92.3
Tamil Nadu,Madurai,85.8
Tamil Nadu,Madurai,115.9
Tamil Nadu,Madurai,93.1
Tamil Nadu,Madurai,86.9
Tamil Nadu,Madurai,55.5
Tamil Nadu,Madurai,171.1
Tamil Nadu,Madurai,168.6
Tamil Nadu,Madurai,92.1
Tamil Nadu,Madurai,17.7
Tamil Nadu,Madurai,96.6
Tamil Nadu,Madurai,23.3
Tamil Nadu,Madurai,17.1
Tamil Nadu,Madurai,125.0
Tamil Nadu,Madurai,41.6
Tamil Nadu,Madurai,57.9
Tamil Nadu,Madurai,121.3
Tamil Nadu,Madurai,101.4
Tamil Nadu,Madurai,111.5
Tamil Nadu,Madurai,161.0
Tamil Nadu,Madurai,56.0
Tamil Nadu,Madurai,95.3
Tamil Nadu,Madurai,147.6
Tamil Nadu,Madurai,38.5
Tamil Nadu,Madurai,74.1
Tamil Nadu,Madurai,118.9
Tamil Nadu,Madurai,24.6
Tamil Nadu,Madurai,90.4
Tamil Nadu,Madurai,67.1
Tamil Nadu,Madurai,39.2
Tamil Nadu,Madurai,134.1
Tamil Nadu,Madurai,121.3
Tamil Nadu,Madurai,104.0
Tamil Nadu,Madurai,111.8
Tamil Nadu,Madurai,62.0
Tamil Nadu,Madurai,82.4
Tamil Nadu,Madurai,43.0
Tamil Nadu,Madurai,114.8
Tamil Nadu,Madurai,39.3
Tamil Nadu,Madurai,57.6
Tamil Nadu,Madurai,34.0
Tamil Nadu,Madurai,89.8
Tamil Nadu,Madurai,68.3
Tamil Nadu,Madurai,98.1
Tamil Nadu,Madurai,50.2
Tamil Nadu,Madurai,46.0
Tamil Nadu,Madurai,99.7
Tamil Nadu,Madurai,74.0
Tamil Nadu,Madurai,207.9
Tamil Nadu,Madurai,109.4
Tamil Nadu,Madurai,86.3
Tamil Nadu,Madurai,138.4
Tamil Nadu,Madurai,125.1
Tamil Nadu,Madurai,88.3
Tamil Nadu,Madurai,217.1
Tamil Nadu,Madurai,132.0
Tamil Nadu,Madurai,29.9
Tamil Nadu,Madurai,65.0
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,14.1
Tamil Nadu,Madurai,214.3
Tamil Nadu,Madurai,140.8
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,79.8
Tamil Nadu,Madurai,64.0
Tamil Nadu,Madurai,199.3
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,51.4
Tamil Nadu,Madurai,51.9
Tamil Nadu,Madurai,47.9
Tamil Nadu,Madurai,91.6
Tamil Nadu,Madurai,120.0
Tamil Nadu,Madurai,56.5
Tamil Nadu,Madurai,76.5
Tamil Nadu,Madurai,37.0
Tamil Nadu,Madurai,40.7
Tamil Nadu,Madurai,98.5
Tamil Nadu,Madurai,106.0
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,47.2
Tamil Nadu,Madurai,65.5
Tamil Nadu,Madurai,62.7
Tamil Nadu,Madurai,68.1
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,128.3
Tamil Nadu,Madurai,76.5
Tamil Nadu,Madurai,206.4
Tamil Nadu,Madurai,108.3
Tamil Nadu,Madurai,97.2
Tamil Nadu,Madurai,41.4
Tamil Nadu,Madurai,53.8
Tamil Nadu,Madurai,116.1
Tamil Nadu,Madurai,67.6
Tamil Nadu,Madurai,48.8
Tamil Nadu,Madurai,165.0
Tamil Nadu,Madurai,96.8
Tamil Nadu,Madurai,115.7
Tamil Nadu,Madurai,66.2
Tamil Nadu,Madurai,134.9
Tamil Nadu,Madurai,56.1
Tamil Nadu,Madurai,133.6
Tamil Nadu,Madurai,59.8
Tamil Nadu,Madurai,153.6
Tamil Nadu,Madurai,139.0
Tamil Nadu,Madurai,61.1
Tamil Nadu,Madurai,182.4
Tamil Nadu,Madurai,86.5
Tamil Nadu,Madurai,157.6
Tamil Nadu,Madurai,29.6
Tamil Nadu,Madurai,111.7
Tamil Nadu,Madurai,98.1
Tamil Nadu,Madurai,62.6
Tamil Nadu,Madurai,123.4
Tamil Nadu,Madurai,138.8
Tamil Nadu,Madurai,104.3
Tamil Nadu,Madurai,97.8
Tamil Nadu,Madurai,92.1
Tamil Nadu,Madurai,103.7
Tamil Nadu,Madurai,116.1
Tamil Nadu,Madurai,113.9
Tamil Nadu,Madurai,107.4
Tamil Nadu,Madurai,60.1
Tamil Nadu,Madurai,125.6
Tamil Nadu,Madurai,106.0
Tamil Nadu,Madurai,97.6
Tamil Nadu,Madurai,70.2
Tamil Nadu,Madurai,124.6
Tamil Nadu,Madurai,10.0
Tamil Nadu,Madurai,77.5
Tamil Nadu,Madurai,62.6
Tamil Nadu,Madurai,58.6
Tamil Nadu,Madurai,68.2
Tamil Nadu,Madurai,33.6
Tamil Nadu,Madurai,64.5
Tamil Nadu,Madurai,27.1
Uttar Pradesh,Meerut,98.7
Uttar Pradesh,Meerut,122.4
Uttar Pradesh,Meerut,127.3
Uttar Pradesh,Meerut,104.7
Uttar Pradesh,Meerut,54.8
Uttar Pradesh,Meerut,30.3
Uttar Pradesh,Meerut,50.7
Uttar Pradesh,Meerut,65.7
Uttar Pradesh,Meerut,51.6
Uttar Pradesh,Meerut,189.3
Uttar Pradesh,Meerut,111.7
Uttar Pradesh,Meerut,106.1
Uttar Pradesh,Meerut,94.0
Uttar Pradesh,Meerut,57.4
Uttar Pradesh,Meerut,86.2
Uttar Pradesh,Meerut,111.4
Uttar Pradesh,Meerut,123.4
Uttar Pradesh,Meerut,93.4
Uttar Pradesh,Meerut,114.3
Uttar Pradesh,Meerut,58.4
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,139.2
Uttar Pradesh,Meerut,53.2
Uttar Pradesh,Meerut,53.0
Uttar Pradesh,Meerut,40.5
Uttar Pradesh,Meerut,93.9
Uttar Pradesh,Meerut,55.8
Uttar Pradesh,Meerut,147.0
Uttar Pradesh,Meerut,145.8
Uttar Pradesh,Meerut,97.5
Uttar Pradesh,Meerut,48.5
Uttar Pradesh,Meerut,163.7
Uttar Pradesh,Meerut,131.9
Uttar Pradesh,Meerut,50.0
Uttar Pradesh,Meerut,99.1
Uttar Pradesh,Meerut,92.9
Uttar Pradesh,Meerut,106.5
Uttar Pradesh,Meerut,86.7
Uttar Pradesh,Meerut,81.0
Uttar Pradesh,Meerut,212.2
Uttar Pradesh,Meerut,106.9
Uttar Pradesh,Meerut,50.8
Uttar Pradesh,Meerut,62.6
Uttar Pradesh,Meerut,165.3
Uttar Pradesh,Meerut,67.3
Uttar Pradesh,Meerut,40.7
Uttar Pradesh,Meerut,85.5
Uttar Pradesh,Meerut,74.8
Uttar Pradesh,Meerut,146.3
Uttar Pradesh,Meerut,154.9
Uttar Pradesh,Meerut,70.2
Uttar Pradesh,Meerut,120.9
Uttar Pradesh,Meerut,77.8
Uttar Pradesh,Meerut,47.5
Uttar Pradesh,Meerut,164.6
Uttar Pradesh,Meerut,171.8
Uttar Pradesh,Meerut,99.9
Uttar Pradesh,Meerut,56.0
Uttar Pradesh,Meerut,40.2
Uttar Pradesh,Meerut,114.2
Uttar Pradesh,Meerut,144.4
Uttar Pradesh,Meerut,91.4
Uttar Pradesh,Meerut,134.4
Uttar Pradesh,Meerut,75.6
Uttar Pradesh,Meerut,60.1
Uttar Pradesh,Meerut,97.0
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,63.8
Uttar Pradesh,Meerut,122.6
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,28.1
Uttar Pradesh,Meerut,79.9
Uttar Pradesh,Meerut,32.3
Uttar Pradesh,Meerut,64.6
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,114.9
Uttar Pradesh,Meerut,135.3
Uttar Pradesh,Meerut,17.7
Uttar Pradesh,Meerut,95.7
Uttar Pradesh,Meerut,77.0
Uttar Pradesh,Meerut,106.8
Uttar Pradesh,Meerut,152.4
Uttar Pradesh,Meerut,34.6
Uttar Pradesh,Meerut,142.7
Uttar Pradesh,Meerut,162.1
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,130.6
Uttar Pradesh,Meerut,47.4
Uttar Pradesh,Meerut,114.8
Uttar Pradesh,Meerut,50.8
Uttar Pradesh,Meerut,61.2
